date,start_time,duration,location,witnesses,colors,remarks,year,quarter,duration_seconds,country,postnr,latitude,longitude
03-07-2017,00:01,ca. 2–4 min,6200 Aabenraa,1,"orange, rød",se beretning,2017,3,240,Danmark,6200,55.02899493,9.49975045
09-07-2017,02:38,25 sek,4700 Næstved,1,"gul, hvid",se beretning,2017,3,25,Danmark,4700,55.19504272,11.77357353
10-07-2017,11:00,10 min,5260 Odense S,1,hvid,se beretning,2017,3,600,Danmark,5260,55.34939755,10.39917484
19-07-2017,00:49,?,9990 Skagen,5,"blå, gul, hvid, rød",se beretning,2017,3,0,Danmark,9990,57.85540126,10.48570715
24-07-2017,22:04,4 min,4291 Ruds Vedby,2,"rød, sort",se beretning,2017,3,240,Danmark,4291,55.55253436,11.38504044
25-07-2017,23:00,7 min,2750 Ballerup,1,gul,se beretning,2017,3,420,Danmark,2750,55.73668449,12.3638449
28-07-2017,23:45,3 sek,8240 Risskov,3,hvid,se beretning,2017,3,3,Danmark,8240,56.18719668,10.24680782
30-07-2017,21:00,2 t,4000 Roskilde,1,"orange, rød",se beretning,2017,3,7200,Danmark,4000,55.65647451,12.06373356
31-07-2017,22:50,?,6280 Tarm,1,ukendt,Den internationale Rumstation ISS,2017,3,0,Danmark,6280,54.97473424,8.65269961
31-07-2017,22:55,ca. 1 min,3100 Hornbæk,1,rød,se beretning,2017,3,60,Danmark,3100,56.10118532,12.45420474
31-07-2017,22:55,10 min,4400 Kalundborg,2,hvid,se beretningDen internationale Rumstation ISS,2017,3,600,Danmark,4400,55.70601705,10.97431629
10-08-2017,15:25,ca. 20 sek,9480 Løkken,1,sølv,se beretning,2017,3,20,Danmark,9480,57.38233116,9.65510765
12-08-2017,23:30,max. 5 min,2900 Hellerup,1,rød,se beretning,2017,3,300,Danmark,2900,55.73442051,12.56946744
14-08-2017,21:00,2 sek,4550 Asnæs,1,"blå, hvid",se beretning,2017,3,2,Danmark,4550,55.81190532,11.49734325
16-08-2017,00:00,30 sek,7500 Holstebro,1,ukendt,se beretning,2017,3,30,Danmark,7500,56.34794414,8.58519299
25-08-2017,21:15,10–20 sek,1878 Frederiksberg C,2,gul,VM i freestyle swoop over Peblinge Sø i Københavnse beretning,2017,3,20,Danmark,1878,55.67659707,12.54447671
25-08-2017,21:24,ca. 5 sek,2860 Søborg,1,gul,VM i freestyle swoop over Peblinge Sø i Københavnse beretning,2017,3,5,Danmark,2860,55.73800813,12.48425242
25-08-2017,21:25,3 min,2100 København Ø,2,hvid,VM i freestyle swoop over Peblinge Sø i Københavnse beretning,2017,3,180,Danmark,2100,55.7109795,12.57364633
25-08-2017,21:25,2 min,2770 Kastrup,2,hvid,VM i freestyle swoop over Peblinge Sø i Københavnse beretning,2017,3,120,Danmark,2770,55.63352245,12.78698239
26-08-2017,22:15,2 min,4040 Jyllinge,2,rød,se beretning,2017,3,120,Danmark,4040,55.75603087,12.10404063
12-09-2017,21:31,1–2 sek,8464 Galten,1,"blå, hvid",ildkuglese beretning,2017,3,2,Danmark,8464,56.17800104,9.91179535
14-09-2017,21:30,ca. 3 min,2860 Søborg,2,gul,ildkuglese beretning,2017,3,180,Danmark,2860,55.73800813,12.48425242
17-09-2017,21:00,få sek,2630 Høje Taastrup,2,ukendt,se beretning,2017,3,0,Danmark,2630,55.6579409,12.28083382
17-09-2017,22:03,?,Ordrup2920 Charlottenlund,1,ukendt,se beretning,2017,3,0,Danmark,2920,55.75754187,12.6282041
19-09-2017,12:45,20 min,7183 Randbøl,1,blå,se beretning,2017,3,1200,Danmark,7183,55.67810764,9.26919785
24-09-2017,21:30,5–7 sek,3300 Frederiksværk,1,gul,se beretning,2017,3,7,Danmark,3300,55.97774198,12.05634805
29-09-2017,23:30,?,8900 Randers,1,rød,se beretningMånen,2017,3,0,Danmark,8900,56.46401254,10.0331817
15-01-1979,23:30,ca. 1 min,5540 Ullerslev,2,sort,se beretning,2017,4,60,Danmark,5540,55.38540272,10.67264084
01-09-1983,23:00,5–10 sek,4690 Haslev,1,blå,se beretning,2017,4,10,Danmark,4690,55.32031014,11.95519764
26-01-2017,00:00,ca. 20–25 sek,Azorerne,1,"grøn, rød",se beretning,2017,4,25,Danmark,nan,,
29-10-2017,22:43,1 min,7620 Lemvig,1,"hvid, rød",se beretning,2017,4,60,Danmark,7620,56.54580784,8.33453584
29-10-2017,00:00,5–10 sek,9240 Nibe,1,hvid,se beretning,2017,4,10,Danmark,9240,56.94881207,9.57985536
31-10-2017,15:50,3 min,6960 Hvide Sande,1,ukendt,se beretning,2017,4,180,Danmark,6960,55.93212987,4.28511819
02-11-2017,17:30,5–7 sek,8250 Egå,1,ukendt,se beretning,2017,4,7,Danmark,8250,56.22214938,10.29989608
05-11-2017,17:20,ca. 5 min,"7160 Åle kær,  Tørring",1,"blå, hvid",se beretning,2017,4,300,Danmark,7160,55.87483844,9.50220604
06-11-2017,19:00,30 sek,"4200 Hejninge,  Slagelse",1,ukendt,se beretning,2017,4,30,Danmark,4200,55.40887345,11.37134678
07-11-2017,18:37,2 min,8464 Galten,1,hvid,satellitse beretning,2017,4,120,Danmark,8464,56.17800104,9.91179535
08-11-2017,18:16,3 sek,Skæring Strand8250 Egå,1,ukendt,se beretning,2017,4,3,Danmark,8250,56.22214938,10.29989608
09-11-2017,00:00,?,2990 Nivå,1,rød,se beretning,2017,4,0,Danmark,2990,55.92959715,12.51321363
17-11-2017,06:30,10 min,4300 Holbæk,1,hvid,se beretning,2017,4,600,Danmark,4300,55.73825064,11.69985606
19-11-2017,22:00,ca. 35 min,4278 Idestrup,2,"hvid, sort",sky?se beretning,2017,4,2100,Danmark,4278,,
04-12-2017,14:36,5 sek,3650 Ølstykke,1,hvid,se beretning,2017,4,5,Danmark,3650,55.78991195,12.1609202
04-12-2017,16:58,3–5 sek,3460 Birkerød,1,hvid,se beretning,2017,4,5,Danmark,3460,55.84270608,12.41757019
04-12-2017,17:15,5 min,7361 Ejstrupholm,2,"hvid, orange",flyse beretning,2017,4,300,Danmark,7361,56.02375436,9.24826265
14-12-2017,18:00,3–4 sek,6300 – mellemEgernsund og Broager,2,hvid,flyse beretning,2017,4,4,Danmark,6300,54.91730187,9.55791076
14-12-2017,19:30,5–6 sek,Søvind8700 Horsens,2,hvid,se beretning,2017,4,6,Danmark,8700,55.86597915,9.89301425
19-12-2017,05:20,ca. 5 min,8740 Brædstrup,1,hvid,se beretning,2017,4,300,Danmark,8740,55.96052136,9.59236493
21-12-2017,08:10,?,Kregme3300 Frederiksværk,1,ukendt,se beretning,2017,4,0,Danmark,3300,55.97774198,12.05634805
22-12-2017,10:20,3–4 min,1954 Frederiksberg C,1,hvid,se beretning,2017,4,240,Danmark,1954,55.68414812,12.5391162
07-07-2009,13:00,4–5 sek,2100 København Ø,1,hvid,se beretning,2016,1,5,Danmark,2100,55.7109795,12.57364633
05-01-2016,19:00,10 min,"73100 Paleochora, Crete, Greece",2,"orange, rød",se beretning,2016,1,600,Danmark,7310,,
09-01-2016,17:56,3–4 sek,4100 Ringsted,1,"gul, hvid",se beretning,2016,1,4,Danmark,4100,55.43053197,11.82805925
15-01-2016,20:00,2 min,2600 Glostrup,1,ukendt,Ballonerse beretning,2016,1,120,Danmark,2600,55.6741838,12.39697754
17-01-2016,20:00,>1 t,2300 København S,2,"grøn, hvid, rød",Siriusse beretning,2016,1,3600,Danmark,2300,55.67362511,12.6554181
03-02-2016,16:49,7 sek,9220 Allborg Øst,1,"grøn, hvid",Ildkuglese beretning,2016,1,7,Danmark,9220,57.05425152,10.00949733
03-02-2016,16:49,1–2 sek,6800 Varde,1,grøn,Ildkuglese beretning,2016,1,2,Danmark,6800,55.65607154,8.52854473
03-02-2016,16:50,?,9620 Ålestrup,1,ukendt,Ildkuglese beretning,2016,1,0,Danmark,9620,56.69297871,9.4967184
03-02-2016,19:55,5–10 min,4070 Kirke Hyllinge,3,"grøn, gul",Sandsynligvis lysraketterse beretning,2016,1,600,Danmark,4070,55.70417096,11.92418149
04-02-2016,20:00,10 sek,5900 Rudkøbing,1,"gul, rød",Ildkuglese beretning,2016,1,10,Danmark,5900,54.88518842,10.80968538
06-02-2016,22:05,8 sek,6760 Ribe,1,"grøn, orange",Ildkuglese beretning,2016,1,8,Danmark,6760,55.31137673,8.76358629
06-02-2016,22:07,2 sek,6780 Skærbæk,1,"grøn, hvid, rød",Ildkuglese beretning,2016,1,2,Danmark,6780,55.17738587,8.79091021
06-02-2016,22:08,nog­le min,3450 Allerød,2,"blå, hvid",Ildkuglese beretning,2016,1,0,Danmark,3450,55.86605512,12.33661891
11-02-2016,19:55,4 min,4180 Sorø,1,ukendt,se beretning,2016,1,240,Danmark,4180,55.40880423,11.55727004
12-02-2016,18:15,?,"7700 Vorupør,  Thisted",1,ukendt,se beretning,2016,1,0,Danmark,7700,57.32370377,7.90681299
12-02-2016,19:15,ca. 30 sek,2600 Glostrup,1,hvid,se beretning,2016,1,30,Danmark,2600,55.6741838,12.39697754
14-02-2016,19:50,ca. 25 sek,8240 Risskov,1,rød,se beretning,2016,1,25,Danmark,8240,56.18719668,10.24680782
15-02-2016,01:10,5–10 min,2640 Hedehusene,1,rød,se beretning,2016,1,600,Danmark,2640,55.66357137,12.19945854
16-02-2016,21:33,3–5 min,9690 Fjerritslev,1,rød,se beretning,2016,1,300,Danmark,9690,57.12742277,9.20878724
18-02-2016,21:35,3–5 min,1600 København V,2,"hvid, rød",se beretning,2016,1,300,Danmark,1600,55.67988681,12.56258051
20-02-2016,23:10,5 min,2880 Bagsværd,1,rød,se beretning,2016,1,300,Danmark,2880,55.76191781,12.44587672
07-03-2016,22:05,20 sek,4690 Haslev,1,hvid,se beretning,2016,1,20,Danmark,4690,55.32031014,11.95519764
09-03-2016,00:30,30 min,9530 Støvring,1,hvid,se beretning,2016,1,1800,Danmark,9530,56.89267972,9.80945918
15-03-2016,14:45,4–5 min,4600 Køge,1,hvid,se beretning,2016,1,300,Danmark,4600,55.45527126,12.22015308
16-03-2016,17:57,5–7 sek,6100 Haderslev,1,"hvid, sort",se beretning,2016,1,7,Danmark,6100,55.24177268,9.61886938
26-03-2016,21:30,5–10 sek,4200 Slagelse,2,ukendt,se beretning,2016,1,10,Danmark,4200,55.40887345,11.37134678
26-03-2016,21:35,2 sek,4200 Slagelse,1,sort,se beretning,2016,1,2,Danmark,4200,55.40887345,11.37134678
29-03-2016,05:48,?,"4690 Rode,  Haslev",1,ukendt,se beretning,2016,1,0,Danmark,4690,55.32031014,11.95519764
29-03-2016,05:20,ca. 10 sek,2750 Ballerup,1,hvid,se beretning,2016,2,10,Danmark,2750,55.73668449,12.3638449
31-03-2016,23:00,20 min,"7950 Thorup, Erslev",1,"hvid, sort",se beretning,2016,2,1200,Danmark,7950,56.8517685,8.69843044
09-04-2016,22:00,5 min,"5240 Seden,  Odense NØ",2,ukendt,se beretning,2016,2,300,Danmark,5240,55.42123207,10.44332209
17-04-2016,23:00,1–2 sek,"7461 Ilskov,  Sunds",1,"blå, grøn",ildkuglese beretning,2016,2,2,Danmark,7461,,
17-04-2016,23:10,2–3 sek,6670 Holsted,1,"blå, grøn",ildkuglese beretning,2016,2,3,Danmark,6670,55.51123399,8.90149179
20-04-2016,21:52,ca. 7 sek,8500 Grenaa,1,grøn,ildkuglese beretning,2016,2,7,Danmark,8500,56.43069147,11.08217337
21-04-2016,24:00,?,7800 Skive,1,ukendt,ildkuglese beretning,2016,2,0,Danmark,7800,56.46317549,8.99505562
04-05-2016,10:33,3–4 min,2300 København S,1,hvid,se beretning,2016,2,240,Danmark,2300,55.67362511,12.6554181
05-05-2016,00:30,6 sek,3000 Helsingør,2,hvid,ildkuglese beretning,2016,2,6,Danmark,3000,56.03943161,12.61245096
05-05-2016,00:57,2–3 sek,2630 Tåstrup,1,hvid,ildkuglese beretning,2016,2,3,Danmark,2630,55.6579409,12.28083382
09-05-2016,23:35,ca. 10 sek,3500 Værløse,1,ukendt,se beretning,2016,2,10,Danmark,3500,55.77912974,12.35591788
11-05-2016,22:30,ca. 1 min,8600 Silkeborg,1,ukendt,se beretning,2016,2,60,Danmark,8600,56.17147071,9.4900253
11-05-2016,22:35,3–4 sek,8600 Silkeborg,1,hvid,se beretning,2016,2,4,Danmark,8600,56.17147071,9.4900253
15-05-2016,22:47,2 min,2880 Bagsværd,1,gul,se beretning,2016,2,120,Danmark,2880,55.76191781,12.44587672
21-05-2016,22:20,1–2 min,6300 Gråsten,3,rød,Ballonerse beretning,2016,2,120,Danmark,6300,54.91730187,9.55791076
26-05-2016,00:30,ca. 2 min,7990 Øster-Assels,1,hvid,se beretning,2016,2,120,Danmark,7990,56.68763915,8.70032858
26-05-2016,20:25,30 sek,8210 Aarhus V,1,grå,se beretning,2016,2,30,Danmark,8210,56.17162148,10.15819911
31-05-2016,00:15,2–3 min,3100 Hornbæk,1,hvid,se beretning,2016,2,180,Danmark,3100,56.10118532,12.45420474
01-06-2016,00:00,15 min,9400 Nørresundby,2,"grøn, rød",se beretning,2016,2,900,Danmark,9400,57.08119416,9.92809079
10-06-2016,00:00,20 min,7500 Holstebro,2,"hvid, rød",se beretning,2016,2,1200,Danmark,7500,56.34794414,8.58519299
10-06-2016,21:40,2 x 2 min,7800 Skive,1,hvid,kondensstribese beretning,2016,2,120,Danmark,7800,56.46317549,8.99505562
11-06-2016,01:30,2 min,8220 Brabrand,1,rød,se beretning,2016,2,120,Danmark,8220,56.15788265,10.06788413
11-06-2016,23:45,ca. 1 min,4700 Næstved,1,rød,Balloner?se beretning,2016,2,60,Danmark,4700,55.19504272,11.77357353
19-06-2016,23:11,1–2 min,3740 Årsdale,4,ukendt,se beretning,2016,2,120,Danmark,3740,55.30340399,15.67679007
24-06-2016,23:35,ca. 10 min,6740 Bramming,1,"orange, rød",Ballonerse beretning,2016,2,600,Danmark,6740,55.46065157,8.70168486
25-06-2016,22:10,6 sek,3200 Ramløse,2,rød,se beretning,2016,2,6,Danmark,3200,56.01099572,12.1715219
26-06-2016,23:00,1 min,5853 Ørbæk,1,hvid,satellitse beretning,2016,2,60,Danmark,5853,55.2661035,10.63473931
30-06-2016,22:10,2 sek,3300 Frederiksværk,1,hvid,se beretning,2016,2,2,Danmark,3300,55.97774198,12.05634805
15-07-1975,21:00,>1 min,4872 Idestrup,1,ukendt,se beretning,2016,3,60,Danmark,4872,54.70210497,12.11248046
28-09-2015,04:10,ca. 30 sek,2720 Vanløse,2,hvid,,2016,3,30,Danmark,2720,55.6883311,12.48194421
28-06-2016,14:00,5 sek,2720 Vanløse,1,sort,flyse beretning,2016,3,5,Danmark,2720,55.6883311,12.48194421
05-07-2016,00:10,2 sek,2900 Hellerup,1,hvid,ildkuglese beretning,2016,3,2,Danmark,2900,55.73442051,12.56946744
06-07-2016,20:30,20 min,6200 Aabenraa,3,hvid,se beretning,2016,3,1200,Danmark,6200,55.02899493,9.49975045
06-07-2016,23:40,?,3310 Ølsted,1,ukendt,ildkuglese beretning,2016,3,0,Danmark,3310,55.91156813,12.06925064
18-07-2016,23:25,3–4 min,9000 Aalborg C,2,hvid,se beretning,2016,3,240,Danmark,9000,57.05171431,9.8350492
24-07-2016,18:15,ca. 5 min,2660 Brøndby Strand,1,ukendt,se beretning,2016,3,300,Danmark,2660,55.61998785,12.42233883
28-07-2016,22:55,20 sek,Sælvig Bugten8305 Samsø,5,rød,se beretning,2016,3,20,Danmark,8305,55.91180366,10.68434089
30-07-2016,23:30,2–3 min,Solbjerg9574 Bælum,1,ukendt,se beretning,2016,3,180,Danmark,9574,56.8298458,10.12654857
31-07-2016,23:30,7–8 min,9900 Frederikshavn,2,"blå, rød",se beretning,2016,3,480,Danmark,9900,57.52270103,10.72500277
01-08-2016,01:28,30 sek,2300 København S,1,hvid,se beretning,2016,3,30,Danmark,2300,55.67362511,12.6554181
01-08-2016,22:45,5–7 min,8732 Gjesing,3,"grøn, hvid, orange, rød",se beretning,2016,3,420,Danmark,8732,55.95626604,9.98616441
07-08-2016,01:45,ca. 1 min,7130 Juelsminde,2,hvid,se beretning,2016,3,60,Danmark,7130,55.76046689,10.02918372
14-08-2016,00:00,ca. 2–4 min,8240 Risskov,1,hvid,se beretning,2016,3,240,Danmark,8240,56.18719668,10.24680782
14-08-2016,22:24,ca. 2 min,Virring8660 Skanderborg,1,rød,se beretning,2016,3,120,Danmark,8660,56.02388208,9.89235588
15-08-2016,21:10,3 min,2450 København SV,2,sort,se beretning,2016,3,180,Danmark,2450,55.64077611,12.52309722
16-08-2016,00:04,ca. 4 sek,3400 Hillerød,1,rød,se beretning,2016,3,4,Danmark,3400,55.92123871,12.28696917
18-08-2016,20:50,5 min,6740 Bramming,1,"gul, rød",se beretning,2016,3,300,Danmark,6740,55.46065157,8.70168486
21-08-2016,12:50,2–4 min,2300 København S,2,blå,se beretning,2016,3,240,Danmark,2300,55.67362511,12.6554181
22-08-2016,20:55,4 min,2791 Dragør,2,ukendt,se beretning,2016,3,240,Danmark,2791,55.5081121,12.59121712
24-08-2016,22:00,5 min,8410 Rønde,1,ukendt,se beretning,2016,3,300,Danmark,8410,56.30328793,10.48173371
25-08-2016,23:50,2–3 sek,2610 Rødovre,1,hvid,ildkuglese beretning,2016,3,3,Danmark,2610,55.68182922,12.44863533
25-08-2016,23:50,par sek,8240 Risskov,2,"blå, hvid",ildkuglese beretning,2016,3,0,Danmark,8240,56.18719668,10.24680782
27-08-2016,00:10,15 min,Lyngsbæk8400 Ebeltoft,12,ukendt,Ballonerse beretning,2016,3,900,Danmark,8400,56.14931257,10.82632626
27-08-2016,21:50,10–15 min,4900 Nakskov,2,"blå, grøn, gul, rød",se beretning,2016,3,900,Danmark,4900,54.75748092,10.98835691
03-09-2016,10:00,5 min,5853 Frørup,1,hvid,se beretning,2016,3,300,Danmark,5853,55.2661035,10.63473931
05-09-2016,22:30,1 sek,8900 Randers,2,ukendt,se beretning,2016,3,1,Danmark,8900,56.46401254,10.0331817
13-09-2016,00:00,1 min,7620 Lemvig,2,hvid,se beretning,2016,3,60,Danmark,7620,56.54580784,8.33453584
18-09-2016,19:07,ca. 10 sek,2000 Frederiksberg,4,ukendt,se beretning,2016,3,10,Danmark,2000,55.67945641,12.51562935
19-09-2016,00:00,10 min,4653 Karise,1,ukendt,se beretning,2016,3,600,Danmark,4653,55.29633252,12.21696415
01-01-1994,04:00,2 min,6760 Ribe,1,sort,se beretning,2016,4,120,Danmark,6760,55.31137673,8.76358629
01-10-2016,06:00,8–10 min,4230 Skælskør,2,hvid,projektørlysse beretning,2016,4,600,Danmark,4230,55.17717085,11.34912168
02-10-2016,21:00,10 min,4700 Næstved,2,hvid,projektørlysse beretning,2016,4,600,Danmark,4700,55.19504272,11.77357353
02-10-2016,21:00,> 1 t,4700 Næstved,2,hvid,projektørlysse beretning,2016,4,3600,Danmark,4700,55.19504272,11.77357353
07-10-2016,22:22,13 min,4654 Faxe Ladeplads,2,hvid,projektørlysse beretning,2016,4,780,Danmark,4654,55.19490482,12.19373813
23-10-2016,06:49,ca. 3–4 min,Vester Åby5600 Fåborg,1,ukendt,se beretning,2016,4,240,Danmark,5600,55.11203154,10.30952407
28-12-2016,10:25,20 min,6280 Højer,1,sort,se beretning,2016,4,1200,Danmark,6280,54.97473424,8.65269961
16-01-2015,21:00,1 min,4560 Vig,3,ukendt,Ballonerse beretning,2015,1,60,Danmark,4560,55.84646728,11.56036901
17-01-2015,19:32,2–4 min,9220 Nr. Tranders,1,ukendt,Ballonerse beretning,2015,1,240,Danmark,9220,57.05425152,10.00949733
24-01-2015,23:00,30–45 sek,9210 Aalborg Øst,1,ukendt,Ballonerse beretning,2015,1,45,Danmark,9210,56.9991663,9.93295578
15-01-2015,22:58,5–6 min,6880 Tarm,1,rød,Ballonerse beretning,2015,1,360,Danmark,6880,55.89016003,8.54104706
01-02-2015,04:45,½ min,8740 Brædstrup,1,ukendt,Ballonerse beretning,2015,1,0,Danmark,8740,55.96052136,9.59236493
06-02-2015,22:20,30 sek,5320 Agerup,1,ukendt,Ballonerse beretning,2015,1,30,Danmark,5320,55.43442698,10.48909454
09-02-2015,18:15,5 sek,5700 Svendborg,5,hvid,ildkuglese beretning,2015,1,5,Danmark,5700,55.01443666,10.59802878
09-02-2015,20:00,ca. 4 min,2650 Hvidovre,1,rød,se beretning,2015,1,240,Danmark,2650,55.58934868,12.46097002
11-02-2015,23:30,?,6230 Rødekro,3,gul,se beretning,2015,1,0,Danmark,6230,55.07437317,9.28037618
22-02-2015,13:00,3–4 min,4540 Fårevejle,2,hvid,se beretning,2015,1,240,Danmark,4540,55.85310811,11.37403038
25-02-2015,19:13,3 sek,Tilst8381 Mundelstrup,1,hvid,se beretning,2015,1,3,Danmark,8381,56.18928869,10.09750556
25-02-2015,20:00,ca. 45 min,5792 Nr. Lyndelse,3,"gul, hvid",se beretning,2015,1,2700,Danmark,5792,55.2906707,10.3936597
09-03-2015,20:23,3 sek,3330 Gørløse,1,grå,se beretning,2015,1,3,Danmark,3330,55.8837888,12.2099944
09-03-2015,21:30,3–4 min,Voervadsbro8660 Skanderborg,3,hvid,se beretning,2015,1,240,Danmark,8660,56.02388208,9.89235588
10-03-2015,20:54,15 min,7700 Thisted,1,ukendt,se beretning,2015,1,900,Danmark,7700,57.32370377,7.90681299
10-03-2015,23:05,1 min,5800 Nyborg,1,hvid,se beretning,2015,1,60,Danmark,5800,55.35301317,10.79790443
25-03-2015,22:34,29 sek,3600 Frederikssund,2,hvid,se beretning,2015,1,29,Danmark,3600,55.85479562,12.07923445
15-03-2015,21:30,fle­re timer,4330 Hvalsø,1,ukendt,Venusse beretning,2015,2,0,Danmark,4330,55.58583604,11.86940589
04-04-2015,21:10,1 min,3460 Birkerød,1,ukendt,se beretning,2015,2,60,Danmark,3460,55.84270608,12.41757019
06-04-2015,00:00,?,"Zarza Granadilla,",1,ukendt,se beretning,2015,2,0,Spanien,nan,,
10-04-2015,21:30,ca. 1 min,4560 Vig,2,ukendt,Ballonerse beretning,2015,2,60,Danmark,4560,55.84646728,11.56036901
10-04-2015,21:30,40 sek,6400 Sønderborg,4,"blå, rød",se beretning,2015,2,40,Danmark,6400,54.9528525,9.71079556
10-04-2015,21:55,max. 2 min,4660 Store Heddinge,3,sort,se beretning,2015,2,120,Danmark,4660,55.33554618,12.51110642
15-04-2015,00:30,1 min,9460 Brovst,1,sort,se beretning,2015,2,60,Danmark,9460,57.10716869,9.5353613
16-04-2015,00:45,15–20 sek,"8600 Laven,  Silkeborg",2,ukendt,se beretning,2015,2,20,Danmark,8600,56.17147071,9.4900253
18-04-2015,21:00,få min,2605 Brøndby,2,ukendt,se beretning,2015,2,0,Danmark,2605,55.64503648,12.40439537
19-04-2015,00:00,5 sek,2400 København NV,1,hvid,se beretning,2015,2,5,Danmark,2400,55.71256101,12.52876704
20-04-2015,00:00,10–20 min,3250 Gilleleje,1,ukendt,se beretning,2015,2,1200,Danmark,3250,56.16514414,12.29353244
21-04-2015,22:05,5 sek,8000 Aarhus C,1,ukendt,se beretning,2015,2,5,Danmark,8000,56.15051496,10.27802097
22-04-2015,03:44,1½ min,3450 Allerød,1,hvid,se beretning,2015,2,60,Danmark,3450,55.86605512,12.33661891
22-04-2015,23:30,5–10 sek,7430 Ikast,1,rød,se beretning,2015,2,10,Danmark,7430,56.09377094,9.1925469
23-04-2015,01:00,3 sek,Trekroner4000 Roskilde,1,ukendt,se beretning,2015,2,3,Danmark,4000,55.65647451,12.06373356
27-04-2015,01:00,2–3 min,1432 København K,1,"hvid, rød",se beretning,2015,2,180,Danmark,1432,55.69425974,12.61655877
15-05-2015,22:30,2½ t,2750 Ballerup,1,hvid,Venusse beretning,2015,2,120,Danmark,2750,55.73668449,12.3638449
01-05-2015,23:00,15 min,2840 Holte,2,"orange, rød",Ballonerse beretning,2015,2,900,Danmark,2840,55.81684549,12.48640452
01-05-2015,23:10,ca. 15 min,2635 Ishøj,1,ukendt,Ballonerse beretning,2015,2,900,Danmark,2635,55.58776321,12.39483896
02-05-2015,22:11,5 sek,7500 Holstebro,1,hvid,se beretning,2015,2,5,Danmark,7500,56.34794414,8.58519299
02-05-2015,22:35,?,2800 Lyngby,1,ukendt,Ballonerse beretning,2015,2,0,Danmark,2800,55.78572204,12.52083673
02-05-2015,23:00,?,2830 Virum,1,rød,Ballonerse beretning,2015,2,0,Danmark,2830,55.78962271,12.46836985
09-05-2015,22:15,2 min,2700 Brønshøj,2,ukendt,Ballonerse beretning,2015,2,120,Danmark,2700,55.70964347,12.48463422
09-05-2015,22:35,2x2 min,2610 Rødovre,1,"gul, rød",Ballonerse beretning,2015,2,120,Danmark,2610,55.68182922,12.44863533
09-05-2015,22:40,1 min,2730 Herlev,1,ukendt,Ballonerse beretning,2015,2,60,Danmark,2730,55.74057031,12.42581802
10-05-2015,23:00,3–5 min,1441 København K,1,hvid,se beretning,2015,2,300,Danmark,1441,55.67992992,12.6128732
12-05-2015,20:55,10 sek,2400 København NV,2,hvid,se beretning,2015,2,10,Danmark,2400,55.71256101,12.52876704
